,BER
0,0.2446171875
1,0.23284375
2,0.2146953125
3,0.1988515625
4,0.18678125
5,0.17265625
6,0.160625
7,0.1482890625
8,0.1359296875
9,0.124609375
10,0.118578125
11,0.1114375
12,0.104921875
13,0.1021484375
14,0.09634375
15,0.0932890625
