,BER
0,0.207890625
1,0.196890625
2,0.182171875
3,0.173171875
4,0.167265625
5,0.15784375
6,0.152515625
7,0.148578125
8,0.144265625
9,0.13975
10,0.135640625
11,0.136515625
12,0.134546875
13,0.1329375
14,0.134953125
15,0.13171875
